InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,customer_known,is_return,revenue
536592,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,21745,GAOLERS KEYS DECORATIVE GARDEN,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,21754,HOME BUILDING BLOCK WORD,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,21755,LOVE BUILDING BLOCK WORD,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,21756,BATH BUILDING BLOCK WORD,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,21813,GARLAND WITH STARS AND BELLS,1,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,10.17
536592,21906,PHARMACIE FIRST AID TIN,1,2010-01-12 17:06:00,13.57,,UNITED KINGDOM,False,False,13.57
536592,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,33.06
536592,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,33.06
536592,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,25.410000000000004
536592,22121,NOEL WOODEN BLOCK LETTERS,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,22184,CAKE STAND VICTORIAN FILIGREE LARGE,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,22188,BLACK HEART CARD HOLDER,2,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,16.94
536592,22207,FRYING PAN UNION FLAG,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,22283,6 EGG HOUSE PAINTED WOOD,1,2010-01-12 17:06:00,16.13,,UNITED KINGDOM,False,False,16.13
536592,22325,MOBILE VINTAGE HEARTS,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,22371,AIRLINE BAG VINTAGE TOKYO 78,3,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,25.410000000000004
536592,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,16.94
536592,22423,REGENCY CAKESTAND 3 TIER,47,2010-01-12 17:06:00,12.72,,UNITED KINGDOM,False,False,597.84
536592,22425,ENAMEL COLANDER CREAM,1,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,10.17
536592,22427,ENAMEL FLOWER JUG CREAM,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,22428,ENAMEL FIRE BUCKET CREAM,1,2010-01-12 17:06:00,14.43,,UNITED KINGDOM,False,False,14.43
536592,22472,TV DINNER TRAY DOLLY GIRL,3,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,33.06
536592,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-01-12 17:06:00,20.38,,UNITED KINGDOM,False,False,20.38
536592,22499,WOODEN UNION JACK BUNTING,1,2010-01-12 17:06:00,12.72,,UNITED KINGDOM,False,False,12.72
536592,22501,PICNIC BASKET WICKER LARGE,2,2010-01-12 17:06:00,21.23,,UNITED KINGDOM,False,False,42.46
536592,22503,CABIN BAG VINTAGE PAISLEY,1,2010-01-12 17:06:00,59.53,,UNITED KINGDOM,False,False,59.53
536592,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-01-12 17:06:00,21.23,,UNITED KINGDOM,False,False,21.23
536592,22624,IVORY KITCHEN SCALES,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,22625,RED KITCHEN SCALES,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,22.04
536592,22781,GUMBALL MAGAZINE RACK,1,2010-01-12 17:06:00,15.28,,UNITED KINGDOM,False,False,15.28
536592,22788,BROCANTE COAT RACK,1,2010-01-12 17:06:00,20.38,,UNITED KINGDOM,False,False,20.38
536592,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010-01-12 17:06:00,16.13,,UNITED KINGDOM,False,False,16.13
536592,22795,SWEETHEART RECIPE BOOK STAND,3,2010-01-12 17:06:00,13.57,,UNITED KINGDOM,False,False,40.71
536592,22835,HOT WATER BOTTLE I AM SO POORLY,5,2010-01-12 17:06:00,9.32,,UNITED KINGDOM,False,False,46.6
536592,22837,HOT WATER BOTTLE BABUSHKA,3,2010-01-12 17:06:00,9.32,,UNITED KINGDOM,False,False,27.96
536592,22841,ROUND CAKE TIN VINTAGE GREEN,1,2010-01-12 17:06:00,16.13,,UNITED KINGDOM,False,False,16.13
536592,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,22854,CREAM SWEETHEART EGG HOLDER,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,22862,LOVE HEART NAPKIN BOX,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2010-01-12 17:06:00,20.38,,UNITED KINGDOM,False,False,20.38
536592,22940,FELTCRAFT CHRISTMAS FAIRY,3,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,25.410000000000004
536592,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,67.92
536592,22944,CHRISTMAS METAL POSTCARD WITH BELLS,1,2010-01-12 17:06:00,16.13,,UNITED KINGDOM,False,False,16.13
536592,22945,CHRISTMAS METAL TAGS ASSORTED,2,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,22.04
536592,22946,WOODEN ADVENT CALENDAR CREAM,1,2010-01-12 17:06:00,34.0,,UNITED KINGDOM,False,False,34.0
536592,22947,WOODEN ADVENT CALENDAR RED,1,2010-01-12 17:06:00,34.0,,UNITED KINGDOM,False,False,34.0
536592,22968,ROSE COTTAGE KEEPSAKE BOX,3,2010-01-12 17:06:00,20.38,,UNITED KINGDOM,False,False,61.14
536592,35637A,IVORY STRING CURTAIN WITH POLE,1,2010-01-12 17:06:00,19.53,,UNITED KINGDOM,False,False,19.53
536592,37370,RETRO COFFEE MUGS ASSORTED,1,2010-01-12 17:06:00,16.13,,UNITED KINGDOM,False,False,16.13
536592,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,47566B,TEA TIME PARTY BUNTING,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,47567B,TEA TIME KITCHEN APRON,1,2010-01-12 17:06:00,12.72,,UNITED KINGDOM,False,False,12.72
536592,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,48111,DOORMAT 3 SMILEY CATS,1,2010-01-12 17:06:00,14.43,,UNITED KINGDOM,False,False,14.43
536592,48138,DOORMAT UNION FLAG,1,2010-01-12 17:06:00,14.43,,UNITED KINGDOM,False,False,14.43
536592,48187,DOORMAT NEW ENGLAND,1,2010-01-12 17:06:00,14.43,,UNITED KINGDOM,False,False,14.43
536592,48194,DOORMAT HEARTS,1,2010-01-12 17:06:00,14.43,,UNITED KINGDOM,False,False,14.43
536592,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,79067,CORONA MEXICAN TRAY,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,79321,CHILLI LIGHTS,2,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,20.34
536592,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,84609,TALL ROCOCO CANDLE HOLDER,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,84856L,LARGE TAHITI BEACH BAG,1,2010-01-12 17:06:00,11.87,,UNITED KINGDOM,False,False,11.87
536592,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,85008,SET OF 3 CONEY ISLAND OVAL BOXES,1,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,10.17
536592,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2010-01-12 17:06:00,16.98,,UNITED KINGDOM,False,False,16.98
536592,85064,CREAM SWEETHEART LETTER RACK,1,2010-01-12 17:06:00,11.02,,UNITED KINGDOM,False,False,11.02
536592,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,85136A,YELLOW SHARK HELICOPTER,2,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,16.94
536592,85136C,RED SHARK HELICOPTER,1,2010-01-12 17:06:00,8.47,,UNITED KINGDOM,False,False,8.47
536592,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,10.17
536592,90024C,NEW BAROQUE B'FLY NECKLACE GREEN,1,2010-01-12 17:06:00,8.49,,UNITED KINGDOM,False,False,8.49
536592,90124B,BLUE MURANO TWIST NECKLACE,1,2010-01-12 17:06:00,10.17,,UNITED KINGDOM,False,False,10.17
536592,90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,1,2010-01-12 17:06:00,9.34,,UNITED KINGDOM,False,False,9.34
536592,DOT,DOTCOM POSTAGE,1,2010-01-12 17:06:00,607.49,,UNITED KINGDOM,False,False,607.49
536592,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",3,2010-01-12 17:06:00,12.75,,UNITED KINGDOM,False,False,38.25
536596,22802,FAUX FUR CHOCOLATE THROW,1,2010-01-12 17:29:00,19.95,,UNITED KINGDOM,False,False,19.95
536597,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2010-01-12 17:35:00,9.95,18011,UNITED KINGDOM,True,False,9.95
536599,22968,ROSE COTTAGE KEEPSAKE BOX,8,2010-02-12 07:49:00,8.5,15694,UNITED KINGDOM,True,False,68.0
536599,21056,DOCTOR'S BAG SOFT TOY,8,2010-02-12 07:49:00,8.95,15694,UNITED KINGDOM,True,False,71.6
536600,22803,IVORY EMBROIDERED QUILT,2,2010-02-12 08:32:00,35.75,17850,UNITED KINGDOM,True,False,71.5
536607,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-02-12 09:29:00,9.95,17732,UNITED KINGDOM,True,False,19.9
536607,22423,REGENCY CAKESTAND 3 TIER,1,2010-02-12 09:29:00,12.75,17732,UNITED KINGDOM,True,False,12.75
536607,22624,IVORY KITCHEN SCALES,2,2010-02-12 09:29:00,8.5,17732,UNITED KINGDOM,True,False,17.0
536613,21360,JOY LARGE WOOD LETTERS,1,2010-02-12 09:44:00,9.95,17855,UNITED KINGDOM,True,False,9.95
536615,22618,COOKING SET RETROSPOT,2,2010-02-12 10:09:00,9.95,14047,UNITED KINGDOM,True,False,19.9
536615,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-02-12 10:09:00,8.5,14047,UNITED KINGDOM,True,False,34.0
536615,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-02-12 10:09:00,9.95,14047,UNITED KINGDOM,True,False,19.9
536615,22120,WELCOME  WOODEN BLOCK LETTERS,3,2010-02-12 10:09:00,9.95,14047,UNITED KINGDOM,True,False,29.849999999999998
536621,22752,SET 7 BABUSHKA NESTING BOXES,12,2010-02-12 10:35:00,8.5,13108,UNITED KINGDOM,True,False,102.0
C536622,22752,SET 7 BABUSHKA NESTING BOXES,-2,2010-02-12 10:37:00,8.5,12471,GERMANY,True,True,-17.0
536624,21843,RED RETROSPOT CAKE STAND,4,2010-02-12 10:45:00,10.95,13418,UNITED KINGDOM,True,False,43.8
C536625,22839,3 TIER CAKE TIN GREEN AND CREAM,-2,2010-02-12 10:46:00,14.95,14766,UNITED KINGDOM,True,True,-29.9
536627,22776,"CAKESTAND, 3 TIER, LOVEHEART",2,2010-02-12 10:53:00,9.95,15658,UNITED KINGDOM,True,False,19.9
536627,22777,GLASS BELL JAR LARGE,2,2010-02-12 10:53:00,8.5,15658,UNITED KINGDOM,True,False,17.0
536627,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,2010-02-12 10:53:00,19.95,15658,UNITED KINGDOM,True,False,19.95
536627,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-02-12 10:53:00,8.5,15658,UNITED KINGDOM,True,False,17.0
536627,22423,REGENCY CAKESTAND 3 TIER,4,2010-02-12 10:53:00,12.75,15658,UNITED KINGDOM,True,False,51.0
536632,21843,RED RETROSPOT CAKE STAND,1,2010-02-12 11:02:00,10.95,14388,UNITED KINGDOM,True,False,10.95
536632,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 11:02:00,9.95,14388,UNITED KINGDOM,True,False,9.95
536633,22832,BROCANTE SHELF WITH HOOKS,4,2010-02-12 11:20:00,10.75,14901,UNITED KINGDOM,True,False,43.0
536637,22768,FAMILY PHOTO FRAME CORNICE,2,2010-02-12 11:35:00,9.95,18041,UNITED KINGDOM,True,False,19.9
536637,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-02-12 11:35:00,9.95,18041,UNITED KINGDOM,True,False,19.9
536640,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2010-02-12 11:45:00,24.95,,UNITED KINGDOM,False,False,24.95
536643,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-02-12 11:57:00,9.95,14390,UNITED KINGDOM,True,False,19.9
536667,22423,REGENCY CAKESTAND 3 TIER,4,2010-02-12 12:09:00,12.75,15260,UNITED KINGDOM,True,False,51.0
536667,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-02-12 12:09:00,9.95,15260,UNITED KINGDOM,True,False,19.9
536674,22501,PICNIC BASKET WICKER LARGE,1,2010-02-12 12:16:00,9.95,15923,UNITED KINGDOM,True,False,9.95
536676,22168,ORGANISER WOOD ANTIQUE WHITE,2,2010-02-12 12:18:00,8.5,16752,UNITED KINGDOM,True,False,17.0
536676,22797,CHEST OF DRAWERS GINGHAM HEART,1,2010-02-12 12:18:00,16.95,16752,UNITED KINGDOM,True,False,16.95
536676,21769,VINTAGE POST OFFICE CABINET,1,2010-02-12 12:18:00,79.95,16752,UNITED KINGDOM,True,False,79.95
536681,22423,REGENCY CAKESTAND 3 TIER,3,2010-02-12 12:22:00,12.75,17287,UNITED KINGDOM,True,False,38.25
536685,22803,IVORY EMBROIDERED QUILT,2,2010-02-12 12:23:00,35.75,17850,UNITED KINGDOM,True,False,71.5
536690,22803,IVORY EMBROIDERED QUILT,2,2010-02-12 12:25:00,35.75,17850,UNITED KINGDOM,True,False,71.5
536707,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 12:33:00,9.95,12915,UNITED KINGDOM,True,False,9.95
536707,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-02-12 12:33:00,9.95,12915,UNITED KINGDOM,True,False,9.95
536707,85132B,CHARLIE AND LOLA TABLE TINS,1,2010-02-12 12:33:00,9.95,12915,UNITED KINGDOM,True,False,9.95
536707,85132C,CHARLIE AND LOLA FIGURES TINS,1,2010-02-12 12:33:00,9.95,12915,UNITED KINGDOM,True,False,9.95
536707,22626,BLACK KITCHEN SCALES,2,2010-02-12 12:33:00,8.5,12915,UNITED KINGDOM,True,False,17.0
536707,21843,RED RETROSPOT CAKE STAND,1,2010-02-12 12:33:00,10.95,12915,UNITED KINGDOM,True,False,10.95
536707,22215,CAKE STAND WHITE TWO TIER LACE,2,2010-02-12 12:33:00,8.5,12915,UNITED KINGDOM,True,False,17.0
536707,22423,REGENCY CAKESTAND 3 TIER,2,2010-02-12 12:33:00,12.75,12915,UNITED KINGDOM,True,False,25.5
536732,22423,REGENCY CAKESTAND 3 TIER,2,2010-02-12 12:47:00,12.75,15544,UNITED KINGDOM,True,False,25.5
536738,21843,RED RETROSPOT CAKE STAND,1,2010-02-12 13:06:00,10.95,15827,UNITED KINGDOM,True,False,10.95
536738,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 13:06:00,9.95,15827,UNITED KINGDOM,True,False,9.95
536739,22120,WELCOME  WOODEN BLOCK LETTERS,3,2010-02-12 13:08:00,9.95,14180,UNITED KINGDOM,True,False,29.849999999999998
536739,21843,RED RETROSPOT CAKE STAND,1,2010-02-12 13:08:00,10.95,14180,UNITED KINGDOM,True,False,10.95
536739,21784,SHOE SHINE BOX,2,2010-02-12 13:08:00,9.95,14180,UNITED KINGDOM,True,False,19.9
536739,22849,BREAD BIN DINER STYLE MINT,1,2010-02-12 13:08:00,16.95,14180,UNITED KINGDOM,True,False,16.95
536739,22848,BREAD BIN DINER STYLE PINK,1,2010-02-12 13:08:00,16.95,14180,UNITED KINGDOM,True,False,16.95
536740,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 13:08:00,9.95,15827,UNITED KINGDOM,True,False,9.95
536742,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-02-12 13:14:00,8.5,16916,UNITED KINGDOM,True,False,8.5
536742,22768,FAMILY PHOTO FRAME CORNICE,1,2010-02-12 13:14:00,9.95,16916,UNITED KINGDOM,True,False,9.95
536743,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2010-02-12 13:32:00,8.95,17964,UNITED KINGDOM,True,False,8.95
536743,90180A,BLACK+WHITE NECKLACE W TASSEL,1,2010-02-12 13:32:00,9.95,17964,UNITED KINGDOM,True,False,9.95
536743,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,2010-02-12 13:32:00,11.95,17964,UNITED KINGDOM,True,False,11.95
536743,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-02-12 13:32:00,9.95,17964,UNITED KINGDOM,True,False,19.9
536743,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-02-12 13:32:00,9.95,17964,UNITED KINGDOM,True,False,19.9
536744,22423,REGENCY CAKESTAND 3 TIER,6,2010-02-12 13:36:00,12.75,14466,UNITED KINGDOM,True,False,76.5
536744,21843,RED RETROSPOT CAKE STAND,2,2010-02-12 13:36:00,10.95,14466,UNITED KINGDOM,True,False,21.9
536744,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2010-02-12 13:36:00,14.95,14466,UNITED KINGDOM,True,False,14.95
536746,22768,FAMILY PHOTO FRAME CORNICE,2,2010-02-12 13:39:00,9.95,16510,UNITED KINGDOM,True,False,19.9
536746,21258,VICTORIAN SEWING BOX LARGE,1,2010-02-12 13:39:00,12.75,16510,UNITED KINGDOM,True,False,12.75
536746,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2010-02-12 13:39:00,8.5,16510,UNITED KINGDOM,True,False,17.0
536746,22767,TRIPLE PHOTO FRAME CORNICE,2,2010-02-12 13:39:00,9.95,16510,UNITED KINGDOM,True,False,19.9
536748,22191,IVORY DINER WALL CLOCK,6,2010-02-12 13:45:00,8.5,15107,UNITED KINGDOM,True,False,51.0
536748,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-02-12 13:45:00,9.95,15107,UNITED KINGDOM,True,False,19.9
536748,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-02-12 13:45:00,9.95,15107,UNITED KINGDOM,True,False,19.9
536749,90195A,PURPLE GEMSTONE BRACELET,1,2010-02-12 13:49:00,8.95,17976,UNITED KINGDOM,True,False,8.95
536749,90195B,BLACK GEMSTONE BRACELET,1,2010-02-12 13:49:00,8.95,17976,UNITED KINGDOM,True,False,8.95
536749,90196A,PURPLE GEMSTONE NECKLACE 45CM,1,2010-02-12 13:49:00,12.75,17976,UNITED KINGDOM,True,False,12.75
536749,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-02-12 13:49:00,8.5,17976,UNITED KINGDOM,True,False,8.5
536750,22803,IVORY EMBROIDERED QUILT,2,2010-02-12 14:04:00,35.75,17850,UNITED KINGDOM,True,False,71.5
536752,22803,IVORY EMBROIDERED QUILT,2,2010-02-12 14:06:00,35.75,17850,UNITED KINGDOM,True,False,71.5
536755,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-02-12 14:14:00,14.95,,UNITED KINGDOM,False,False,14.95
536756,22968,ROSE COTTAGE KEEPSAKE BOX,1,2010-02-12 14:23:00,9.95,,UNITED KINGDOM,False,False,9.95
536759,21781,MA CAMPAGNE CUTLERY BOX,1,2010-02-12 14:26:00,14.95,16781,UNITED KINGDOM,True,False,14.95
536761,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 14:30:00,9.95,13491,UNITED KINGDOM,True,False,9.95
536769,22776,SWEETHEART CAKESTAND 3 TIER,4,2010-02-12 14:47:00,9.95,17581,UNITED KINGDOM,True,False,39.8
536769,21735,TWO DOOR CURIO CABINET,2,2010-02-12 14:47:00,12.75,17581,UNITED KINGDOM,True,False,25.5
536779,BANK CHARGES,BANK CHARGES,1,2010-02-12 15:08:00,15.0,15823,UNITED KINGDOM,True,False,15.0
536782,21258,VICTORIAN SEWING BOX LARGE,1,2010-02-12 15:18:00,12.75,17567,UNITED KINGDOM,True,False,12.75
536782,22627,MINT KITCHEN SCALES,4,2010-02-12 15:18:00,8.5,17567,UNITED KINGDOM,True,False,34.0
536782,22626,BLACK KITCHEN SCALES,4,2010-02-12 15:18:00,8.5,17567,UNITED KINGDOM,True,False,34.0
536782,22625,RED KITCHEN SCALES,4,2010-02-12 15:18:00,8.5,17567,UNITED KINGDOM,True,False,34.0
536782,22624,IVORY KITCHEN SCALES,4,2010-02-12 15:18:00,8.5,17567,UNITED KINGDOM,True,False,34.0
536785,22423,REGENCY CAKESTAND 3 TIER,144,2010-02-12 15:22:00,10.95,15061,UNITED KINGDOM,True,False,1576.8
536790,22803,IVORY EMBROIDERED QUILT,3,2010-02-12 15:26:00,35.75,17850,UNITED KINGDOM,True,False,107.25
536796,22634,CHILDS BREAKFAST SET SPACEBOY,1,2010-02-12 15:46:00,9.95,15574,UNITED KINGDOM,True,False,9.95
536796,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2010-02-12 15:46:00,8.5,15574,UNITED KINGDOM,True,False,25.5
536796,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,2010-02-12 15:46:00,9.95,15574,UNITED KINGDOM,True,False,19.9
536796,22607,WOODEN ROUNDERS GARDEN SET,3,2010-02-12 15:46:00,9.95,15574,UNITED KINGDOM,True,False,29.849999999999998
536798,22424,ENAMEL BREAD BIN CREAM,4,2010-02-12 15:55:00,12.75,17838,UNITED KINGDOM,True,False,51.0
536802,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2010-02-12 16:29:00,8.5,17412,UNITED KINGDOM,True,False,34.0
536804,22423,REGENCY CAKESTAND 3 TIER,16,2010-02-12 16:34:00,10.95,14031,UNITED KINGDOM,True,False,175.2
C536807,22501,PICNIC BASKET WICKER LARGE,-2,2010-02-12 16:45:00,9.95,15834,UNITED KINGDOM,True,True,-19.9
536808,22423,REGENCY CAKESTAND 3 TIER,1,2010-02-12 16:46:00,12.75,17659,UNITED KINGDOM,True,False,12.75
536808,22846,BREAD BIN DINER STYLE RED,1,2010-02-12 16:46:00,16.95,17659,UNITED KINGDOM,True,False,16.95
536808,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-02-12 16:46:00,9.95,17659,UNITED KINGDOM,True,False,19.9
C536814,85066,CREAM SWEETHEART MINI CHEST,-2,2010-02-12 17:03:00,12.75,13958,UNITED KINGDOM,True,True,-25.5
C536814,21258,VICTORIAN SEWING BOX LARGE,-1,2010-02-12 17:03:00,12.75,13958,UNITED KINGDOM,True,True,-12.75
536819,22625,RED KITCHEN SCALES,2,2010-02-12 17:12:00,8.5,13402,UNITED KINGDOM,True,False,17.0
536819,22624,IVORY KITCHEN SCALES,2,2010-02-12 17:12:00,8.5,13402,UNITED KINGDOM,True,False,17.0
C536820,21843,RED RETROSPOT CAKE STAND,-1,2010-02-12 17:14:00,10.95,18168,UNITED KINGDOM,True,True,-10.95
536821,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-02-12 17:17:00,9.95,17757,UNITED KINGDOM,True,False,9.95
C536822,22847,BREAD BIN DINER STYLE IVORY,-2,2010-02-12 17:19:00,16.95,14625,UNITED KINGDOM,True,True,-33.9
C536828,22832,BROCANTE SHELF WITH HOOKS,-1,2010-02-12 17:35:00,10.75,14264,UNITED KINGDOM,True,True,-10.75
536832,22763,KEY CABINET MA CAMPAGNE,2,2010-02-12 17:41:00,9.95,16634,UNITED KINGDOM,True,False,19.9
536832,85066,CREAM SWEETHEART MINI CHEST,2,2010-02-12 17:41:00,12.75,16634,UNITED KINGDOM,True,False,25.5
536833,21621,VINTAGE UNION JACK BUNTING,2,2010-02-12 17:48:00,8.5,18239,UNITED KINGDOM,True,False,17.0
536835,22655,VINTAGE RED KITCHEN CABINET,1,2010-02-12 18:06:00,295.0,13145,UNITED KINGDOM,True,False,295.0
536836,22060,LARGE CAKE STAND HANGING HEARTS,2,2010-02-12 18:08:00,9.95,18168,UNITED KINGDOM,True,False,19.9
536836,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-02-12 18:08:00,9.95,18168,UNITED KINGDOM,True,False,19.9
536836,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-02-12 18:08:00,9.95,18168,UNITED KINGDOM,True,False,19.9
536836,21843,RED RETROSPOT CAKE STAND,2,2010-02-12 18:08:00,10.95,18168,UNITED KINGDOM,True,False,21.9
536836,22180,RETROSPOT LAMP,1,2010-02-12 18:08:00,9.95,18168,UNITED KINGDOM,True,False,9.95
536836,47570B,TEA TIME TABLE CLOTH,1,2010-02-12 18:08:00,10.65,18168,UNITED KINGDOM,True,False,10.65
536836,22193,RED DINER WALL CLOCK,1,2010-02-12 18:08:00,8.5,18168,UNITED KINGDOM,True,False,8.5
536837,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2010-02-12 18:15:00,8.5,14395,UNITED KINGDOM,True,False,17.0
536840,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-02-12 18:27:00,9.95,12738,GERMANY,True,False,9.95
536840,22215,CAKE STAND WHITE TWO TIER LACE,2,2010-02-12 18:27:00,8.5,12738,GERMANY,True,False,17.0
536840,POST,POSTAGE,1,2010-02-12 18:27:00,18.0,12738,GERMANY,True,False,18.0
